GeneID	GSM6745638	GSM6745639	GSM6745640	GSM6745641	GSM6745642	GSM6745643
107984941	0	0	0	0	0	0
105378648	1	0	0	0	0	0
2899	3	1	1	2	2	2
100422898	0	0	0	0	0	0
107984942	0	1	0	1	1	2
728431	84	56	81	87	100	45
80149	180	116	189	139	181	107
102465438	1	1	3	0	1	1
64769	1454	1046	1407	1230	1490	893
100847010	6	6	4	6	14	5
105378649	36	34	38	40	53	23
79753	525	417	559	511	629	356
7802	28	20	23	14	24	11
29889	1955	1492	1964	1731	1997	1226
284654	0	1	0	1	0	0
54955	441	373	481	406	471	251
55143	1355	1105	1471	1151	1391	878
284656	4	2	0	2	3	1
105378650	0	0	0	0	0	0
149175	141	122	150	123	182	100
79693	404	350	504	440	513	283
127687	451	330	484	445	548	281
4520	524	420	571	488	627	327
3633	1358	1031	1397	1207	1428	801
105378651	45	42	48	38	60	31
10946	3484	2789	3642	3215	3746	2274
2275	716	625	834	677	861	507
51118	1222	1017	1213	1059	1274	769
5453	1	0	3	3	1	2
107985103	0	3	1	1	0	0
105378653	2	1	0	1	0	0
100500801	0	0	0	0	0	0
105378655	0	0	0	0	0	0
105378654	0	0	0	0	0	0
339442	0	0	0	0	0	0
105378657	0	0	0	0	0	0
107984943	0	0	0	0	0	0
105378656	0	0	0	0	0	0
105378658	0	0	0	0	0	0
105378660	0	0	0	0	0	0
64121	765	639	800	758	899	515
100527950	256	194	263	219	304	168
26292	250	189	257	213	292	165
105378663	5	3	2	3	7	2
81025	7	4	5	3	13	2
54933	9	6	17	14	18	10
105378662	9	9	9	11	13	8
79647	1721	1319	1704	1427	1784	1051
4725	1812	1479	1755	1870	2060	1350
23499	12078	9074	13438	10659	14203	6590
643314	348	248	399	283	448	130
105378950	2	1	4	4	5	1
353500	113	69	149	76	172	62
192217	14	10	20	17	17	7
728448	130	107	178	136	207	85
8761	5603	4967	6576	5861	6801	4017
101929516	757	555	776	708	839	503
677834	7	7	7	5	15	1
26508	100	62	96	69	107	55
84618	0	0	0	0	0	0
51440	1	0	2	1	0	1
10450	859	727	886	786	973	567
656	126	109	132	118	157	72
64064	15	13	15	13	8	11
105378666	1	0	2	0	0	2
101929536	5	4	10	10	10	4
105378951	12	9	18	6	16	7
107985740	8	6	4	2	5	4
105378665	1	1	3	2	3	1
105378667	0	0	2	2	3	0
54802	440	309	464	394	511	283
4610	5	10	16	8	14	10
105378668	0	1	1	2	2	1
84879	172	136	178	173	205	99
105378669	7	0	4	6	4	0
10487	6792	5362	6650	5999	6778	4104
5538	5154	4108	5403	5027	5654	3516
105378671	0	0	0	0	3	2
6018	772	585	768	656	758	431
127391	0	0	0	1	0	0
10269	1083	908	1125	1050	1171	635
1298	234	166	264	164	228	107
107984945	0	0	0	0	0	0
64744	1545	1195	1621	1400	1748	1080
65243	106	129	148	101	131	76
339559	162	112	143	128	181	84
105378672	10	14	21	12	19	11
64789	317	284	290	275	297	162
127396	96	90	81	75	99	38
105378673	0	0	0	1	0	0
9783	148	135	159	132	185	99
105378675	1	1	0	0	2	1
105378674	0	0	1	0	0	1
100130557	137	105	136	112	184	88
4802	1270	975	1218	1099	1248	732
407034	1	0	1	0	3	1
407031	0	1	0	0	2	0
9132	27	18	31	39	40	19
105378676	0	0	0	0	0	0
163732	57	69	78	62	94	54
1503	1467	1141	1568	1432	1680	984
100507178	153	91	159	147	195	70
200172	98	47	90	62	137	40
22955	1026	777	1023	873	1197	628
100132074	32	28	36	23	14	16
101929901	0	0	0	0	0	0
105378678	0	0	0	0	0	0
1907	2	1	0	2	0	1
59269	363	237	376	251	316	213
2981	0	0	0	0	0	0
2980	0	0	0	1	0	0
22887	1470	1042	1521	1285	1583	811
284716	31	30	28	27	23	17
84217	27	29	50	18	33	13
728621	150	127	178	127	156	87
79717	568	463	618	512	614	400
10465	1286	1029	1319	1218	1440	802
4904	24927	21062	25583	26345	29752	18975
149461	1	1	2	4	3	1
64175	1479	1156	1517	1388	1784	964
79078	314	232	296	252	339	196
105378683	8	11	8	7	11	4
100129924	7	3	1	4	7	9
107984946	3	1	6	1	0	1
374969	243	163	241	185	271	147
114625	526	451	596	569	734	398
51058	310	235	319	271	370	171
339539	1	0	1	3	2	0
6513	1244	939	1320	1050	1231	762
440584	8	6	6	10	4	7
440585	0	0	0	0	0	0
10969	1590	1275	1458	1475	1633	992
102465439	3	1	4	2	4	2
149465	8	17	11	5	10	2
105378685	6	17	10	9	9	4
128218	30	24	31	21	23	12
149466	0	1	0	0	2	1
7075	2494	1944	2611	2424	2962	1598
4352	1051	846	1226	961	1237	659
105378687	32	31	46	28	38	21
991	2652	2025	2815	2085	2444	1483
64834	1700	1335	1664	1657	1954	1202
102466723	2	3	4	4	4	5
112268225	19	13	18	29	30	12
112950	484	356	505	426	503	325
107984947	68	51	76	63	61	33
23334	2194	1548	2246	1838	2601	1224
100873952	93	63	83	64	86	37
102465440	1	0	1	1	1	0
81888	356	263	356	293	361	217
5792	443	373	450	423	540	306
9682	1599	1268	1717	1439	1849	1031
100132774	168	131	169	158	189	89
6487	598	458	590	526	660	351
101929592	3	10	11	13	13	4
102464830	1	3	4	1	4	0
9048	40	37	45	43	39	24
105378688	47	28	50	30	51	18
101929609	112	85	116	114	146	88
9670	676	559	675	701	793	453
1802	851	670	806	763	918	525
533	2012	1673	2037	1809	2076	1262
8704	904	764	850	928	1189	644
149473	87	69	97	66	127	49
6536	100	83	104	58	81	40
107984948	7	4	10	5	3	1
128209	11	4	7	11	8	6
105378952	0	0	0	0	0	0
55929	762	668	883	720	900	504
79033	936	790	964	872	1029	603
100874278	22	15	27	20	42	14
106635545	3	0	2	2	1	0
55182	2627	2151	2753	2504	3116	1752
107984951	22	15	26	26	49	8
100847089	3	0	3	1	3	0
107984950	648	529	618	637	778	408
79639	120	90	117	106	134	60
109623472	2	1	0	0	1	0
339541	1059	856	1128	1295	1940	946
105378690	39	24	36	38	62	37
26828	2	3	3	0	7	0
26830	12	11	4	3	4	0
11004	2106	1605	2272	1657	1975	1146
109623476	3	4	8	2	11	3
6202	31962	24670	31351	28267	33206	20112
26811	43	57	56	37	51	22
94161	13	9	13	9	21	6
94162	20	18	21	16	26	10
94163	22	6	8	10	11	7
266675	11	12	14	11	20	9
1263	398	322	465	337	487	244
343521	39	37	47	24	48	22
149478	103	64	119	58	117	45
107984952	9	9	14	8	17	5
8643	50	24	53	46	50	31
8891	581	495	623	603	659	415
79654	1011	798	1021	945	1095	624
7389	2823	2229	2832	2693	3214	2027
57643	44	57	76	54	63	28
105378691	18	10	17	8	16	7
400752	15	9	14	8	13	7
84842	507	475	521	526	660	348
4595	696	573	706	622	783	467
114034	616	462	663	544	652	420
10420	239	193	236	248	284	181
126661	124	117	131	88	92	56
25974	1550	1153	1551	1300	1643	942
5052	6309	4968	6542	5933	6514	4044
10327	2550	2034	2701	2319	2697	1682
4678	5878	4718	6111	5338	6375	3783
149483	66	38	65	59	90	26
60313	2168	1741	2392	1957	2318	1300
728963	19	8	21	15	32	8
51249	661	617	709	630	747	488
3652	108	108	139	77	97	58
105378693	1	0	0	1	1	0
23139	1184	958	1217	1162	1376	769
105378694	8	3	13	4	20	4
110117499	81	66	98	96	113	67
8503	113	94	138	128	157	82
101929626	0	2	2	1	4	2
10103	10	3	7	9	7	2
110117498	0	0	0	0	0	0
55624	982	799	1046	1036	1201	712
541468	76	51	93	64	103	28
8438	984	817	1091	982	1221	683
10489	2052	1619	2138	1772	2198	1216
7388	2692	2089	2824	2624	3011	1955
387338	968	741	983	879	1050	612
2166	135	116	152	125	200	115
729041	2	3	8	1	2	2
101929651	0	0	0	0	1	1
127343	0	0	0	0	0	0
105378696	0	0	0	0	0	0
100507423	71	65	95	75	107	54
148930	0	0	0	0	0	0
8569	706	616	808	674	916	480
148932	319	229	279	297	334	202
105378697	0	3	1	1	0	2
64756	766	667	839	803	904	542
374973	9	1	5	8	3	1
100130197	57	42	60	45	56	33
9813	1920	1495	1945	1705	2155	1208
105378698	7	3	3	4	11	3
105378699	0	0	0	0	0	0
1580	0	0	0	0	0	0
163720	0	0	0	0	0	0
1579	1	0	0	0	0	0
260293	0	0	2	1	0	3
199974	0	1	2	1	8	0
284541	3	2	2	8	3	2
105378701	18	8	34	15	28	14
100874253	1	7	5	7	11	11
10158	29	24	24	22	23	21
6886	4524	3453	4717	4364	5711	3009
6491	1093	821	1097	867	998	601
51727	2193	1865	2471	2151	2408	1376
102724077	12	3	14	10	18	11
2301	3	1	0	1	3	2
84793	91	107	136	86	137	67
2306	17	10	17	10	22	4
107984953	0	0	0	0	1	0
388630	0	0	0	0	0	0
105379778	0	0	0	0	1	0
391037	0	0	0	0	0	0
200010	14	3	13	8	14	3
54558	189	163	225	111	187	99
84871	1	1	3	0	1	1
79656	131	88	121	148	141	100
105378706	0	0	0	0	0	0
101929721	0	0	0	0	0	0
100874313	0	0	0	0	0	0
107984954	0	0	0	0	0	0
105378708	0	0	0	0	0	0
1996	15	9	13	6	15	5
105378709	0	0	0	0	0	0
107984955	0	0	0	0	0	0
105378711	0	0	0	0	0	0
105378710	0	0	0	0	0	0
105378712	0	0	0	0	0	0
63950	1	0	1	0	0	0
105378714	0	0	0	1	0	0
11124	1314	1050	1377	1208	1594	801
105378715	23	8	23	8	28	4
112268262	8	3	16	9	17	2
1031	1010	871	1021	839	963	629
100616189	0	0	0	0	0	0
102466656	0	0	0	0	0	0
284546	0	0	0	0	0	0
105378716	2	2	0	2	0	1
26994	695	591	767	685	775	442
22996	28	14	17	15	38	17
105378717	0	0	0	1	1	0
102724097	0	0	0	0	1	1
2060	2560	1962	2610	2340	2790	1585
105378720	20	11	22	20	22	6
441884	5	3	5	2	8	2
105378719	2	0	0	1	1	0
114883	2002	1510	2086	1848	2226	1233
4898	3701	2877	3907	3340	4038	2187
105378721	181	133	205	155	185	96
100313892	21	16	13	17	29	9
5865	28	28	18	9	25	11
51060	1559	1140	1436	1330	1516	999
112970	215	161	199	167	206	139
104355143	2	3	0	3	4	0
91408	1047	834	1023	955	1116	626
107984956	0	0	0	0	0	0
9372	243	183	243	241	268	151
200014	1013	766	1028	866	1077	524
4998	1449	1092	1486	1232	1429	814
84950	2564	2093	2666	2231	2542	1515
23318	1407	1143	1570	1299	1781	850
105378723	3	10	18	8	17	4
2882	564	434	571	539	631	407
348378	2	5	5	5	5	6
65260	1353	1043	1352	1288	1461	923
79699	873	673	850	696	895	511
440590	3	1	2	5	3	1
55268	539	311	617	406	671	236
6342	1484	1183	1542	1335	1583	926
127435	1	1	0	0	0	0
6512	0	0	0	0	0	0
105378724	0	0	0	0	0	0
1376	716	533	792	628	840	489
54987	607	414	615	601	649	403
4116	1227	1055	1253	1100	1295	806
100507564	32	18	23	25	25	11
7804	1228	983	1331	1208	1650	763
105378728	53	51	61	43	89	20
105378726	156	104	210	170	293	72
105378732	6	6	6	3	12	4
105378731	9	7	8	7	12	8
105378730	17	11	14	8	23	5
107984957	6	5	8	2	4	3
163742	0	0	0	0	0	0
105378733	0	0	0	0	0	0
63948	0	0	0	0	0	0
148979	0	2	0	5	0	0
55706	1829	1244	1919	1621	1983	1139
54432	335	225	363	278	334	226
1733	4	4	11	7	5	1
51668	562	424	598	452	611	371
115353	453	329	439	392	487	297
388633	0	0	0	0	0	0
9528	1698	1311	1686	1524	1709	1082
127428	706	535	726	636	767	418
100616315	0	0	0	0	0	0
200008	5	4	5	4	3	0
606495	777	600	840	677	786	441
51253	2539	2143	2536	2468	2890	1683
23648	2693	2224	2993	2699	3184	1933
619518	41	23	31	37	75	22
105378735	0	0	0	0	0	0
105378734	0	0	0	0	0	1
26027	670	401	648	552	796	330
338094	78	67	90	80	103	41
100527960	485	365	496	440	570	302
374977	166	107	181	148	228	83
7268	333	276	330	303	352	231
25973	152	122	166	132	141	104
55001	27	22	29	29	19	10
163747	0	1	6	6	3	4
1718	10823	8533	10788	10169	11534	7153
107984958	7	9	24	9	16	12
107985760	0	0	0	0	0	0
105378736	0	0	0	0	0	0
199964	1	0	0	0	0	0
7809	0	0	0	0	0	0
255738	22	15	27	31	67	24
23358	3421	2769	3855	3253	4444	2110
100507634	28	31	33	20	43	31
109729135	0	1	0	0	0	1
100616272	0	0	0	0	0	0
105378740	0	0	0	0	0	0
105378739	0	0	0	0	0	0
105378738	0	0	0	0	0	0
105378737	0	0	0	0	0	0
105378741	0	0	0	0	0	0
105378744	0	0	0	0	0	0
8613	24	19	29	39	51	25
101929935	0	0	0	0	0	0
5563	6	3	2	5	3	2
199920	0	0	0	0	0	0
731	0	0	0	0	0	0
732	0	0	0	0	0	0
105378745	0	0	0	0	0	0
112267900	0	0	0	0	0	0
1600	4	1	2	2	0	2
105378748	0	0	0	0	0	0
105378747	0	0	0	0	0	0
101926890	0	0	0	0	0	0
105378746	1	0	0	0	0	0
107984960	16	9	18	10	24	2
115209	352	280	355	297	383	230
4070	5	1	2	2	3	1
114803	1184	902	1363	948	1420	594
112268263	2	0	0	0	1	0
105378751	2	0	0	0	0	0
3725	356	332	392	305	371	202
100131060	0	0	0	0	0	0
101926907	1	4	2	1	1	0
107984961	0	0	0	0	0	0
105378753	3	1	2	3	3	0
101926925	8	8	13	8	13	4
729467	0	1	0	0	0	0
105378756	7	5	5	4	1	4
55277	200	141	208	155	210	103
100616409	0	0	0	0	0	0
101926944	0	1	2	0	0	0
105378758	1	1	1	1	1	1
51361	162	118	149	113	156	91
1573	12	18	26	16	18	12
127795	0	0	0	0	0	0
105378760	0	0	0	0	0	0
107984963	0	0	0	0	0	0
105378761	0	0	0	0	0	0
107984962	0	0	0	0	0	0
107985379	0	0	0	0	0	0
105378763	0	0	0	0	0	0
101926964	0	0	0	0	0	0
105378764	0	0	0	0	0	0
100996570	1	0	0	1	1	0
4774	390	287	422	417	487	280
645030	1	0	2	0	3	1
105378766	1	0	0	1	1	0
107984964	0	0	0	0	0	0
414927	0	0	1	0	0	0
83941	309	252	365	284	332	211
10207	205	128	199	155	186	102
113219465	0	0	0	0	0	0
107984965	0	0	0	0	2	1
100422902	0	0	0	0	0	0
100422946	0	0	0	0	0	0
54596	0	2	0	0	0	0
163782	0	1	3	1	3	0
105378768	1	0	1	1	1	0
7398	2799	2179	2951	2419	2855	1648
85440	764	627	825	677	790	443
27329	2	1	6	3	10	2
84938	489	388	472	456	556	307
105378769	0	0	0	0	0	0
199899	0	0	0	0	0	0
105378770	0	0	0	0	0	0
100996301	0	0	0	0	0	0
27022	0	0	0	0	0	0
102464823	0	0	0	0	0	0
29929	289	233	302	260	356	162
23421	544	384	531	432	557	295
102724319	5	0	1	0	2	0
84455	132	83	137	102	129	58
79469	9	6	10	7	8	2
5236	1144	947	1173	1108	1355	838
105378771	0	0	1	0	1	0
4919	17	10	25	9	7	4
105378772	0	0	0	0	0	0
101927034	1	2	3	1	0	0
105378773	0	0	0	0	0	0
148581	0	0	0	0	0	0
105378774	0	0	0	0	0	0
107984966	1	1	2	2	1	2
57685	162	110	143	98	150	87
100616338	0	0	0	0	0	0
55225	1111	894	1204	1147	1392	745
3716	4046	3164	4484	3850	4422	2537
101927084	11	8	14	12	16	5
100500854	3	2	3	4	8	2
406893	0	0	1	1	1	1
205	898	688	914	891	1044	589
9829	1639	1343	1607	1637	1936	1095
102724416	69	28	61	38	112	10
112268227	33	6	25	10	38	6
3953	441	358	430	394	478	240
54741	1232	906	1235	1165	1457	695
5142	174	135	151	127	122	80
101927139	0	0	0	0	0	0
105378776	3	2	2	0	2	1
84251	87	60	74	43	59	30
100422871	1	0	0	1	0	0
200132	390	304	412	282	458	238
10022	1	0	0	0	0	0
79819	34	22	22	26	37	15
57708	1540	1184	1699	1359	1620	883
23169	678	541	742	612	718	432
400757	0	2	1	1	2	0
149233	1	0	3	0	2	1
3595	807	679	823	753	933	435
105378779	45	46	55	32	42	28
26135	12546	10481	13269	12233	14163	8577
102724481	0	0	0	0	0	0
105378780	1	0	0	0	0	0
1647	1241	1063	1321	904	1062	664
55970	4	2	6	2	3	5
105378781	6	3	9	9	6	5
100289178	0	0	0	0	0	0
9077	5	0	7	0	1	0
79971	3	0	6	0	1	0
100302279	0	0	0	0	0	0
105378782	0	0	0	0	0	0
6121	0	0	0	0	0	0
55635	720	556	715	496	667	375
101927220	11	4	4	2	7	6
107984967	1	0	0	0	0	0
105378783	0	0	0	0	0	0
105378785	1	1	0	0	0	0
105378787	0	0	0	0	0	0
105378786	0	0	0	0	0	0
105378788	0	0	0	0	0	0
105378789	1	0	0	0	0	0
105378790	1	0	0	0	0	0
57554	11	7	9	7	8	3
5301	0	0	0	0	0	0
105378792	1	1	0	1	0	1
55631	615	531	644	542	668	395
9295	6118	4526	6512	5307	7065	3385
81573	464	394	553	438	507	296
11147	183	137	202	180	237	142
102724548	5	5	6	3	5	0
1491	67	53	70	77	68	47
105378793	0	1	0	1	0	0
105378794	0	0	0	0	0	0
101927244	0	0	0	0	0	0
102724572	0	0	0	0	0	0
5733	56	32	49	53	63	40
107985517	0	0	0	1	2	0
100132618	245	207	265	198	282	123
9406	3016	2367	3216	2577	3254	1686
406962	27	9	18	24	38	8
100852410	6	7	5	8	15	4
105378795	2	0	0	0	2	0
257194	309	269	354	273	304	186
100852409	0	0	0	0	0	0
105378797	2	5	5	0	4	1
105378796	3	2	9	3	4	0
105378798	0	0	1	1	0	0
339468	0	0	0	0	0	0
105378799	0	0	1	0	0	0
105378800	0	0	0	0	0	0
101927295	0	0	0	0	0	0
105378801	0	0	0	0	0	0
107985391	0	0	0	0	0	0
105378802	0	0	0	0	0	0
109729166	0	0	0	0	0	0
127255	12	5	16	7	9	6
100526835	50	34	46	46	46	25
8790	236	196	276	229	267	133
51086	9	3	7	6	4	3
105378805	0	0	0	0	0	1
105378803	0	0	0	0	0	0
127254	0	2	0	5	3	2
101927320	0	0	0	1	0	0
1429	526	344	471	411	507	312
127253	839	684	897	769	913	524
431707	0	0	0	0	0	0
204962	46	38	59	47	61	31
34	1497	1142	1468	1347	1614	935
1744	79	53	83	70	99	45
5876	1089	805	1108	910	1134	606
692085	17	14	15	16	26	10
26805	23	19	28	15	39	10
26804	23	21	25	10	29	6
4438	3	1	2	2	5	1
127247	0	0	0	0	0	0
105378806	0	0	0	0	0	0
101927342	0	0	0	0	0	0
256435	14	14	20	4	8	13
105378807	0	1	0	0	0	0
110806286	0	0	0	0	0	0
81849	0	2	3	0	0	3
102466995	0	0	0	0	0	0
10026	580	521	650	554	670	394
105378808	20	8	26	16	23	6
26289	63	45	57	52	69	42
26009	1168	892	1226	979	1268	712
23032	1429	1139	1552	1195	1626	831
374986	351	270	353	273	339	202
374987	7	6	7	4	11	5
91624	718	499	773	594	739	360
8880	4340	3385	4661	3731	4451	2454
11080	157	127	164	128	162	104
54810	35	28	38	19	28	10
107984997	2	1	2	0	0	0
149047	0	0	0	0	0	0
5737	0	0	0	0	0	0
10964	488	284	501	49	113	40
10561	755	464	833	381	549	269
64123	0	0	0	0	0	0
107984998	0	0	0	0	0	0
105378810	0	0	0	0	0	0
105378812	0	0	0	0	0	0
105378811	0	0	0	0	0	0
107983999	0	0	0	0	0	0
101927412	0	0	0	0	0	0
105378813	0	0	0	0	0	0
107985018	0	0	0	0	0	0
23266	6	8	9	0	1	2
101927434	0	0	0	0	0	0
105378814	0	0	0	0	0	0
107985396	0	0	0	0	0	0
103283057	0	0	0	1	0	0
101927498	0	0	0	0	0	0
107985037	1	0	0	0	0	0
105378816	0	0	1	0	2	0
101927542	0	0	0	0	0	0
107985043	1	0	0	0	0	0
101927587	1	1	0	0	0	0
101927560	2	0	0	1	0	0
107985041	6	5	6	4	1	1
79739	156	131	190	133	212	103
5567	5072	3971	5414	4299	5088	2824
107985046	21	7	22	7	21	2
112268230	4	2	8	5	7	2
148418	143	117	142	150	157	106
391051	1	1	1	2	0	2
58511	0	0	2	1	2	1
80135	1151	912	1188	1093	1134	703
2787	1334	1046	1472	1200	1330	844
100505741	88	59	85	61	69	39
1486	440	346	438	352	442	231
105378819	13	14	12	16	17	15
103695366	1	2	5	2	5	3
439927	1	1	0	0	0	0
117178	701	533	682	593	783	420
102724892	0	0	0	0	0	1
23566	42	27	44	46	39	19
255231	218	139	257	199	269	99
55283	27	19	43	26	26	11
126820	10	4	12	7	8	5
100616481	1	0	0	0	0	0
84144	171	131	157	148	184	105
105378821	0	0	0	0	0	0
148423	578	491	621	505	733	356
8915	387	329	430	346	404	242
646626	33	31	35	35	45	22
23576	255	211	283	275	318	199
107985054	0	1	0	0	2	0
3491	12	13	11	11	9	4
107985057	10	5	9	9	14	5
112268231	2	3	3	3	5	1
54680	1438	1147	1533	1257	1492	892
105378823	3	0	2	2	6	0
255631	211	176	300	193	297	121
105378824	0	1	0	2	0	0
105378825	3	1	4	2	1	0
57489	343	187	338	243	383	150
102465842	0	1	1	0	0	0
9635	0	0	1	0	1	0
1179	1	0	0	0	0	0
105378827	0	0	3	1	0	1
105378826	0	0	0	1	0	0
22802	1	0	2	0	0	0
105378828	43	24	28	33	31	24
9629	1	0	0	1	2	0
51100	2481	1961	2610	2074	2620	1447
105378831	0	0	1	0	0	0
9403	2468	2048	2496	2246	2721	1658
9653	1805	1467	1960	1618	1976	1107
339524	22	20	27	21	39	21
101927844	2	1	1	1	4	0
8543	1198	895	1139	1297	1633	991
100505768	0	1	1	1	1	0
105378833	0	1	3	2	1	0
105378834	0	0	1	0	0	0
107985408	0	0	0	0	0	0
105378835	0	0	0	0	0	0
107985518	1	0	0	1	1	1
107985519	0	0	0	0	0	0
101927871	0	0	0	0	0	0
105378836	0	0	0	0	0	0
105378839	2	0	0	0	0	0
101927891	9	1	0	3	13	0
105378838	1	1	1	0	1	0
5586	846	643	929	801	1059	472
2959	471	371	537	415	500	336
56267	761	583	828	660	793	470
494115	797	590	842	673	834	445
2635	306	209	296	221	306	148
105378841	10	9	14	7	15	6
2633	146	134	155	151	161	101
2634	928	705	1097	590	749	436
112268267	313	225	305	199	266	143
105378842	1	2	1	0	2	0
388646	4	1	2	1	2	1
115361	2019	1518	2115	1291	1479	825
107985076	8	5	10	7	9	2
105378843	0	0	1	0	1	0
115362	789	634	839	575	715	408
729930	1	0	0	1	0	0
163351	4	0	1	2	0	0
400759	17	6	20	18	23	9
105378844	11	3	8	6	13	3
23507	1505	1183	1588	1240	1502	772
84230	680	524	730	565	733	409
400761	24	22	24	21	23	12
107985743	2	1	1	1	1	1
101927952	6	3	9	2	5	10
107985744	0	0	0	0	0	0
101927975	1	0	0	0	0	0
55144	1163	957	1191	1073	1258	724
105378847	0	1	5	1	4	1
492303	43	33	37	38	27	23
284695	1244	1095	1445	1139	1481	704
105378848	0	0	1	0	0	0
105378849	0	0	0	0	0	0
107985088	0	0	0	0	0	0
105378850	0	0	0	0	0	0
105378851	0	0	0	0	0	0
105378852	0	0	0	0	0	0
109616984	0	0	0	0	0	0
343472	0	0	0	0	0	0
105378853	0	0	0	1	1	1
105378855	0	1	0	3	0	0
105378854	1	0	0	0	0	0
84146	1363	1065	1459	1155	1462	805
164045	41	26	63	21	65	16
107985412	0	0	0	0	0	0
107985417	0	0	0	0	0	0
105378856	0	0	0	1	1	1
8317	942	680	962	886	1118	586
102723436	5	9	5	5	7	2
7049	7	7	6	4	7	5
676	0	0	0	0	0	0
253152	2	4	4	3	2	3
646817	34	19	24	16	25	10
284697	16	14	28	12	26	14
23285	99	77	97	77	105	50
388649	2	1	6	1	3	0
11146	364	236	392	335	409	196
79871	1024	717	1045	796	1080	500
2672	1179	1010	1332	1176	1578	833
7813	167	126	182	129	163	91
6125	24720	19100	24847	22786	26830	16960
388650	90	45	86	73	95	28
6083	9	7	12	14	13	2
26782	7	7	10	4	7	5
22823	1863	1467	1923	1588	1988	1006
50999	1332	1029	1432	1087	1350	761
343099	1211	891	1268	949	1278	583
107985521	2	4	5	0	5	0
100131564	531	337	600	431	681	251
1810	2602	2086	2740	2409	2693	1675
54874	652	500	666	568	664	393
107985761	2	0	1	0	1	0
8412	23	17	26	29	39	20
100129046	2	4	1	1	2	4
102723480	0	1	0	1	0	0
723788	6	2	5	5	4	1
100126348	0	2	3	0	1	2
100189133	0	1	1	2	2	2
30836	1569	1208	1581	1347	1569	998
2730	557	442	609	523	617	326
24	2	4	5	2	0	0
105378858	0	0	0	0	0	0
9411	21	20	19	9	8	4
107985092	0	1	0	0	0	0
105378859	0	0	0	0	0	0
5825	867	790	960	831	1031	613
2152	5	10	16	21	23	16
113219466	0	0	0	0	0	0
105378861	0	0	0	0	0	0
101928079	0	2	1	1	0	0
105378860	0	0	0	0	0	0
100616321	0	0	0	0	0	0
126969	1	1	1	1	1	0
1266	668	549	696	589	726	417
105378862	3	8	17	9	10	5
729970	13	11	18	18	19	12
199857	100	67	98	70	83	60
105378863	0	0	1	3	1	0
101928098	3	1	0	1	1	1
148534	27	21	26	38	42	24
100527978	70	42	58	67	86	47
101928118	1	0	0	0	1	1
25950	157	123	153	140	163	96
100996630	0	0	0	0	0	0
105378864	0	0	0	0	0	0
105379825	0	0	0	0	0	0
101928169	0	0	0	0	0	0
107985420	0	0	0	0	0	0
440594	0	0	0	0	0	0
100996635	0	0	0	0	0	0
101928219	0	0	0	0	0	0
102723661	1	0	0	0	0	0
101928241	0	0	0	0	0	0
105378866	0	0	0	0	0	0
58155	525	342	583	395	646	240
1806	600	439	545	506	664	367
100873932	32	21	24	25	31	20
105378867	3	1	5	4	3	0
100873933	1	0	0	0	7	0
109729128	0	0	0	0	1	1
400765	0	0	0	0	1	1
100616452	0	0	0	0	0	0
406928	0	0	0	0	0	0
729987	0	0	0	0	0	0
51375	26	18	31	24	24	11
163404	0	0	0	0	0	0
100129620	0	0	0	0	0	0
9890	0	0	0	0	0	0
107985093	0	0	0	0	0	0
101928270	0	0	0	0	0	0
54873	0	1	0	1	0	2
391059	253	215	286	273	326	159
178	708	554	739	613	788	397
23443	788	636	886	683	881	460
64645	1344	1036	1367	1283	1546	946
163786	706	516	707	506	737	361
54482	595	420	640	534	772	324
127495	77	49	79	71	98	44
1629	702	554	766	586	770	404
100506007	38	39	44	44	44	22
8634	878	764	967	771	940	567
693138	1	7	0	2	6	1
8556	500	405	577	460	650	311
105379827	13	4	5	14	21	4
54112	21	24	22	37	39	11
100128787	0	0	0	0	0	0
7412	0	0	0	0	0	0
2135	600	436	576	513	653	351
148867	494	343	502	382	501	246
51611	823	649	949	801	927	555
102606465	123	89	137	146	147	75
107985094	0	0	0	0	0	0
101928334	0	0	0	0	0	0
101928370	0	1	2	0	2	0
1901	115	97	119	79	93	59
102723784	4	4	3	3	5	1
104355286	0	0	0	0	0	0
105378872	0	0	0	0	0	0
118427	8	3	1	6	1	3
94236	0	0	0	0	0	0
107985095	0	0	0	0	0	0
105378874	0	0	0	0	0	0
112268286	0	0	0	0	0	0
107985096	0	0	0	0	0	0
1301	0	0	0	0	0	0
101928436	0	0	1	0	0	3
55599	504	328	491	356	573	223
280	154	111	161	126	191	77
648740	8	4	3	6	5	1
279	4	2	6	5	5	2
276	2	1	3	1	4	1
277	1	0	2	0	4	1
105378878	0	0	0	0	0	0
278	2	1	3	2	4	1
100129138	4	1	2	0	3	0
105378879	0	0	0	0	0	0
105378880	0	0	0	0	0	0
105378881	0	0	0	0	0	0
101928476	0	0	0	0	0	0
105378882	0	0	0	0	0	0
105378883	0	0	0	0	0	0
105378884	0	0	0	0	0	0
107985116	0	0	0	0	0	0
105378886	0	0	0	0	0	0
105378885	0	0	0	0	0	0
105378887	0	0	0	0	0	0
105378889	0	0	0	0	0	0
105378888	0	0	0	0	0	0
55170	1276	1068	1186	1197	1361	850
22854	0	0	0	0	4	0
10451	1816	1390	1930	1572	2142	1065
102465839	1	0	0	0	0	0
100873946	6	3	8	11	15	7
107985124	4	5	4	2	9	1
29957	534	433	575	479	574	315
